557 1 1.22 1
476 1 0.548 0
696 1 0.746 0
220 1 0.885 1
132 1 0.635 0
470 1 0.487 0
192 1 1.286 1
185 1 0.422 1
100 1 1.126 0
168 1 1.534 1
646 1 0.415 1
106 1 0.782 0
162 1 3.007 1
030 1 0.377 1
557 1 0.942 1
547 1 1.183 1
240 1 0.435 1
192 1 0.605 1
171 1 1.351 0
182 1 0.823 0
336 1 1.143 1
031 1 0.377 1
385 1 0.392 1
693 1 1.122 0
057 1 0.555 0
557 1 1.053 1
558 1 0.418 1
649 1 0.64 1
167 1 1.393 1
097 1 0.46 1
180 1 0.481 1
026 1 1.135 1
472 1 0.87 0
237 1 1.076 1
422 1 1.121 1
029 1 1.607 1
027 1 0.488 1
195 1 0.552 1
264 1 0.607 1
100 1 0.971 1
643 1 0.51 1
384 1 0.819 1
100 1 2.571 0
115 1 0.573 0
135 1 1.587 1
340 1 0.522 1
555 1 0.561 1
031 1 1.057 1
257 1 0.51 1
220 1 0.965 0
644 1 0.821 1
114 1 0.794 0
252 1 0.795 1
158 1 0.888 0
390 1 0.912 1
520 1 0.809 0
647 1 1.51 1
251 1 1.116 1
661 1 1.819 1
557 1 0.726 1
389 1 1.379 1
192 1 0.512 1
657 1 5.651 1
474 1 4.595 0
662 1 1.104 1
473 1 0.913 0
387 1 0.915 1
117 1 0.6 1
235 1 0.629 1
255 1 1.838 1
384 1 0.635 1
387 1 1.015 1
367 1 0.961 0
168 1 0.699 1
559 1 0.52 1
474 1 0.757 0
133 1 4.406 1
230 1 0.873 0
645 1 0.95 1
342 1 2.227 0
390 1 0.935 1
061 1 10.432 0
665 1 0.831 1
393 1 2.345 1
660 1 0.882 1
151 1 2.229 0
209 1 1.183 1
238 1 1.626 1
217 1 0.795 1
218 1 0.402 1
558 1 1.397 1
407 1 0.511 1
342 1 0.528 1
028 1 0.393 1
391 1 0.612 1
167 1 0.442 1
250 1 0.3 1
101 1 0.392 1
114 1 0.352 1
416 1 0.017 1
256 1 0.434 1
253 1 0.38 1
029 1 1.613 1
102 1 0.31 1
254 1 0.274 1
297 1 0.238 1
163 1 0.214 1
274 1 0.551 1
392 1 0.339 1
166 1 0.33 1
394 1 0.482 1
558 1 0.508 1
177 1 6.438 1
411 1 0.745 1
115 1 1.154 0
113 1 1.189 1
115 1 0.623 1
405 1 0.538 1
181 1 0.848 1
409 1 0.76 1
412 1 0.81 1
413 1 0.913 1
258 1 0.797 1
390 1 0.912 1
120 1 0.539 1
408 1 0.996 1
555 1 0.961 1
168 1 0.46 1
414 1 1.12 1
119 1 0.678 1
167 1 0.901 1
164 1 0.659 1
649 1 0.6 1
391 1 2.715 1
421 1 0.327 1
404 1 0.118 1
559 1 0.36 1
301 1 0.307 1
401 1 0.059 1
648 1 0.406 1
028 1 0.473 1
118 1 0.548 1
555 1 0.23 1
302 1 0.453 1
400 1 1.51 1
386 1 0.395 1
298 1 0.364 1
403 1 0.32 1
388 1 0.291 1
382 1 0.407 1
559 1 3.395 1
216 1 0.471 1
415 1 0.347 1
386 1 0.364 1
417 1 0.106 1
165 1 0.342 1
389 1 0.348 1
396 1 0.3 1
420 1 0.105 1
418 1 0.336 1
402 1 0.317 1
558 1 0.419 1
239 1 0.374 1
193 1 0.337 1
385 1 0.348 1
167 1 0.321 1
654 1 0.314 1
397 1 0.291 1
384 1 0.205 1
399 1 0.329 1
383 1 0.312 1
238 1 0.564 1
653 1 0.142 1
