209 1 0.904 1
053 1 0.822 0
151 1 7.17 0
163 1 5.548 0
660 1 0.759 1
030 1 0.497 1
393 1 0.5 1
352 1 2.66 0
665 1 1.174 1
052 1 1.476 0
061 1 0.512 0
501 1 0.43 0
390 1 1.84 1
438 1 1.171 0
342 1 0.75 0
164 1 1.756 0
645 1 1.636 1
721 1 1.547 0
230 1 2.012 0
166 1 0.559 0
133 1 1.275 1
338 1 1.147 0
474 1 0.579 0
028 1 0.704 1
559 1 0.775 1
240 1 1.607 0
168 1 0.533 1
522 1 0.785 0
367 1 0.481 0
551 1 0.868 0
387 1 1.452 1
535 1 2.15 0
384 1 1.022 1
366 1 0.708 0
255 1 1.295 1
197 1 0.441 0
235 1 1.275 1
366 1 0.806 0
117 1 0.95 1
469 1 1.063 0
387 1 0.728 1
466 1 1.14 0
473 1 1.083 0
517 1 0.928 0
662 1 0.962 1
374 1 0.655 0
474 1 0.457 0
036 1 0.391 0
657 1 0.86 1
190 1 0.409 0
192 1 0.509 1
155 1 0.508 0
389 1 0.637 1
172 1 0.425 0
557 1 1.194 1
218 1 0.567 0
661 1 0.784 1
179 1 0.603 1
251 1 0.791 1
165 1 0.45 0
647 1 0.673 1
057 1 0.405 0
520 1 0.792 1
302 1 1.528 1
390 1 4.675 1
214 1 1.69 1
158 1 1.053 0
239 1 1.872 1
252 1 1.713 1
166 1 0.783 0
114 1 0.497 0
719 1 0.412 0
220 1 0.945 0
643 1 1.106 1
644 1 0.649 1
181 1 0.704 1
257 1 0.687 1
101 1 0.632 0
031 1 0.515 1
180 1 0.446 0
555 1 0.72 1
132 1 0.845 0
340 1 0.573 1
116 1 0.602 0
135 1 1.151 1
478 1 0.801 0
115 1 0.847 0
287 1 0.439 0
100 1 1.795 0
325 1 2.458 0
384 1 1.242 1
569 1 0.667 1
643 1 0.834 1
147 1 1.591 0
100 1 4.024 1
162 1 0.681 1
264 1 0.479 1
032 1 1.098 0
195 1 0.465 1
386 1 0.373 1
027 1 0.386 1
721 1 1.304 0
029 1 0.525 1
037 1 0.621 0
422 1 0.679 1
053 1 0.519 0
237 1 0.363 1
028 1 0.684 1
472 1 0.713 0
475 1 0.375 0
026 1 0.825 1
169 1 0.984 0
180 1 0.572 1
477 1 0.342 0
097 1 5.974 1
062 1 2.925 1
167 1 0.789 1
298 1 1.151 1
649 1 0.597 1
702 1 1.921 0
558 1 0.99 1
417 1 0.543 1
557 1 0.636 1
338 1 1.714 0
057 1 0.751 0
183 1 1.561 0
693 1 0.714 0
476 1 0.454 0
385 1 1.203 1
220 1 0.701 1
031 1 1.718 1
468 1 0.932 0
336 1 0.494 1
462 1 2.501 0
182 1 0.624 0
718 1 0.767 0
171 1 0.69 0
388 1 0.885 1
192 1 0.463 1
694 1 0.369 1
240 1 0.777 1
130 1 1.047 0
547 1 0.682 1
269 1 0.449 0
557 1 0.79 1
467 1 0.56 0
030 1 0.473 1
323 1 1.161 0
162 1 0.83 1
061 1 0.713 0
106 1 2.093 0
672 1 0.736 0
646 1 1.229 1
453 1 0.945 0
168 1 0.76 1
383 1 0.807 1
100 1 0.802 0
234 1 0.809 1
185 1 0.872 1
643 1 1.039 0
192 1 0.898 1
334 1 0.774 1
470 1 0.865 0
389 1 0.858 1
132 1 0.428 0
018 1 0.664 0
220 1 3.661 1
475 1 0.406 0
696 1 0.518 0
027 1 0.596 1
476 1 0.69 0
460 1 2.376 0
557 1 1.311 1
221 1 0.897 0
167 1 1.25 0
220 1 0.768 0
134 1 1.017 0
209 1 1.179 1
112 1 0.537 1
217 1 0.698 1
383 1 0.612 1
166 1 2.754 1
366 1 1.026 0
470 1 0.585 0
030 1 0.737 1
192 1 0.716 1
697 1 1.125 0
224 1 1.703 1
326 1 0.857 0
132 1 0.883 1
185 1 0.823 1
485 1 1.028 0
366 1 0.691 0
663 1 2.373 1
